"state","year","ga_no","month","pc_no","pc_name","turnout","vote_percent","pc_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","religion","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Gujarat",1967,4,2,24,"BULSAR",59.09,67.42,"ST",465000,95706,2,1,"Male","INC",185241,"N.N. PATEL","Hindu",34.83,"G.B. PATEL","SWA","M",NA
"Haryana",1967,4,2,1,"AMBALA",68.84,40.47,"SC",459451,8700,5,1,"Male","BJS",128003,"S. BHAN","Hindu",2.75,"P. WATI","INC","F",NA
"Haryana",1967,4,2,2,"KARNAL",72.52,50.03,"General",463594,203,2,1,"Male","INC",168204,"M. RAM","Hindu",0.06,"R. NAND","BJS","M",NA
"Haryana",1967,4,2,3,"KAITHAL",73.84,50.54,"General",484420,27010,4,1,"Male","INC",180770,"G.L. NANDA","Hindu",7.55,"I. SINGH","SWA","M",NA
"Haryana",1967,4,2,4,"ROHTAK",73.41,50.26,"General",477706,55596,8,1,"Male","INC",176258,"R. SINGH","Hindu",15.85,"R. SARUP","BJS","M",NA
"Haryana",1967,4,2,5,"JHAJJAR",71,58.8,"General",501785,142091,8,1,"Male","INC",209492,"S. SINGH","Hindu",39.88,"M. PARSHAD","IND","M",NA
"Haryana",1967,4,2,6,"GURGAON",66.22,25.28,"General",527625,1308,9,1,"Male","IND",88326,"A. GANI","Muslim",0.37,"G. SINGH","INC","M",NA
"Haryana",1967,4,2,7,"MAHENDRAGARH",63.94,29.91,"General",491115,46738,12,1,"Male","INC",93903,"G. SINGH","Hindu",14.88,"M. CHAND","BJS","M",NA
"Haryana",1967,4,2,8,"HISSAR",67.87,36.09,"General",473354,7179,7,1,"Male","INC",115963,"R. KISHAN","Hindu",2.23,"M. RAM","SSP","M",NA
"Haryana",1967,4,2,9,"SIRSA",69.02,55.34,"SC",507661,159281,12,1,"Male","INC",193919,"D. SINGH","Hindu",45.46,"T. SINGH","IND","M",NA
"Himachal_Pradesh",1967,4,2,1,"MAHASU",50.07,64.82,"General",258163,59510,5,1,"Male","INC",83782,"V. SINGH","Hindu",46.04,"N. KISHORE","IND","M",NA
"Himachal_Pradesh",1967,4,2,2,"SIMLA",51.66,55.75,"SC",253012,33130,3,1,"Male","INC",72870,"P. SINGH","Hindu",25.35,"S. SINGH","BJS","M",NA
"Himachal_Pradesh",1967,4,2,3,"HAMIRPUR",50.84,51.14,"General",279659,3243,2,1,"Male","INC",72705,"P. C. VERMA","Hindu",2.28,"JAGDEV","BJS","M",NA
"Himachal_Pradesh",1967,4,2,4,"KANGRA",51.23,33.03,"General",261580,5402,5,1,"Male","INC",44262,"H. RAJ","Hindu",4.03,"S. KUMAR","BJS","M",NA
"Himachal_Pradesh",1967,4,2,5,"CHAMBA",48.58,32.95,"General",245876,4861,6,1,"Male","INC",39363,"V. CHAND","Hindu",4.07,"B. PARKASH","SWA","M",NA
"Himachal_Pradesh",1967,4,2,6,"MANDI",42.67,51.65,"General",284025,34265,4,1,"Male","INC",62596,"L. SEN","Hindu",28.28,"I. SINGH","IND","M",NA
"Jammu_&_Kashmir",1967,4,2,1,"BARAMULLA",49.82,55.6,"General",367400,20515,2,1,"Male","INC",101769,"S.A. AGHA","Muslim",11.21,"A.G. MALIK","JKN","M",NA
"Jammu_&_Kashmir",1967,4,2,2,"SRINAGAR",35.86,46.76,"General",354364,9236,4,1,"Male","JKN",59415,"B.G. MOHAMAD","Muslim",7.27,"A.M. TARIQ","INC","M",NA
"Jammu_&_Kashmir",1967,4,2,3,"ANANTNAG",0,NA,"General",1,0,1,1,"Male","INC",0,"M.S. QURESHI","Muslim",NA,NA,NA,NA,NA
"Jammu_&_Kashmir",1967,4,2,4,"LADAKH",0,NA,"General",51381,0,1,1,"Male","INC",0,"K. BAKULA","",NA,NA,NA,NA,NA
"Jammu_&_Kashmir",1967,4,2,5,"UDHAMPUR",58.6,54.88,"General",418795,56878,3,1,"Male","INC",134684,"G.S. BRIGADIER","",23.18,"B. SINGH","BJS","M",NA
"Jammu_&_Kashmir",1967,4,2,6,"JAMMU",65.17,48.42,"General",440581,58168,4,1,"Male","INC",139036,"I.J. MALHOTRA","Hindu",20.26,"A. REHMAN","BJS","M",NA
"Kerala",1967,4,2,1,"KASARGOD",71.87,61.47,"General",467371,118510,3,1,"Male","CPM",206480,"A. K. GOPALAN","Hindu",35.28,"T. V. C. NAIR","INC","M",NA
"Kerala",1967,4,2,2,"TELLI CHERRY",75.44,61.76,"General",475141,84312,2,1,"Male","CPM",221374,"P. GOPALAN","Hindu",23.52,"T. M. ABDULLA","INC","M",NA
"Kerala",1967,4,2,3,"BADAGARA",71.42,65.2,"General",463046,100503,2,1,"Male","SSP",215597,"A. SREEDHARAN","Hindu",30.39,"M. K. PRABHAKARAN","INC","M",NA
"Kerala",1967,4,2,4,"KOZHIKODE",75.36,57.59,"General",495721,81873,3,1,"Male","MUL",215136,"E. S. SAIT","Muslim",21.92,"N. K. S. NAIR","INC","M",NA
"Kerala",1967,4,2,5,"MANJERI",63.92,68.54,"General",453637,107494,2,1,"Male","MUL",198732,"M. M. ISMAIL","Muslim",37.07,"A. N. BEEVI","INC","F",NA
"Kerala",1967,4,2,6,"PONNANI",60.25,59.29,"SC",441611,62780,3,1,"Male","CPM",157753,"C. K. CHAKRAPANI","Hindu",23.6,"V. EACHARAN","INC","M",NA
"Kerala",1967,4,2,7,"PALGHAT",57.43,59.14,"General",465825,67358,3,1,"Male","CPM",158230,"E. K. NAYANAR","",25.18,"C. S. DEVAN","INC","M",NA
"Kerala",1967,4,2,8,"TRICHUR",76.98,51.04,"General",458629,20869,4,1,"Male","CPI",180195,"C. JANARDHANAN","Hindu",5.91,"K. K. V. PANICKER","INC","M",NA
"Kerala",1967,4,2,9,"MUKUNDAPURAM",78.29,49.75,"General",451269,5338,3,1,"Male","INC",175778,"P. G. MENON","Hindu",1.51,"C. G. JANARDHANAN","IND","M",NA
"Kerala",1967,4,2,10,"ERNAKULAM",78.84,49.01,"General",457108,16606,5,1,"Male","CPM",176624,"V. V. MENON","Hindu",4.61,"A. M. THOMAS","INC","M",NA
"Kerala",1967,4,2,11,"MUVATTU PUZHA",74.97,44.21,"General",423640,42154,4,1,"Male","CPM",140403,"P. P. ESTHOSE","Christian",13.27,"K. M. CHANDY","INC","M",NA
"Kerala",1967,4,2,12,"PEERMADE",68.16,46.37,"General",449574,42466,3,1,"Male","CPI",142089,"P. K. V. NAIR","Hindu",13.86,"P. D. THOMMEN","SWA","M",NA
"Kerala",1967,4,2,13,"KOTTAYAM",78.67,43.42,"General",426210,48581,4,1,"Male","CPM",145571,"K. M. ABRAHAM","Christian",14.49,"M. MANIYANGADAN","INC","M",NA
"Kerala",1967,4,2,14,"AMBALAPUZHA",77.77,49.55,"General",458181,50277,4,1,"Female","CPM",176552,"S. GOPALAN","Hindu",14.11,"P. S. KARTHIKEYAN","INC","M",NA
"Kerala",1967,4,2,15,"MAVELIKARA",76.11,42.24,"General",459888,18694,3,1,"Male","SSP",147872,"G. P. MANGALATHUMADOM","Hindu",5.34,"M. P. S. V. PILLAI","INC","M",NA
"Kerala",1967,4,2,16,"ADOOR",78.52,51.66,"SC",441409,76398,3,1,"Male","CPI",179068,"P. C. ADICHAN","Hindu",22.04,"R. ACHUTHAN","INC","M",NA
"Kerala",1967,4,2,17,"QUILON",78.23,57.68,"General",459508,79858,3,1,"Male","IND",207338,"N.S. NAIR","Hindu",22.21,"A.A. RAHIM","INC","M",NA
"Kerala",1967,4,2,18,"CHIRAYINKIL",72.98,52.38,"General",410807,29343,3,1,"Male","CPM",157040,"K. ANIRUDHAN","Hindu",9.79,"R. SANKAR","INC","M",NA
"Kerala",1967,4,2,19,"TRIVANDRUM",67.91,49.21,"General",457981,4478,4,1,"Male","SSP",153040,"P. VISWAMBHARAN","Hindu",1.44,"G.C. PILLAI","INC","M",NA
"Lakshadweep",1967,4,2,1,"LACCADIVE MINICOY AND AMINDIVI",262.09,35.16,"ST",4505,386,5,1,"Male","IND",4151,"M.S. PADANATHA","Hindu",3.27,"A. T. ARNAKAD","IND","M",NA
"Madhya_Pradesh",1967,4,2,1,"MORENA",49.99,45.98,"SC",514135,80309,7,1,"Male","IND",118167,"ATAMDAS","Hindu",31.25,"S. PRASAD","INC","M",NA
"Madhya_Pradesh",1967,4,2,2,"BHIND",58.37,45.66,"General",516297,71209,6,1,"Male","BJS",137586,"Y.S. KUSHWAH","Hindu",23.63,"V. SINGH","INC","M",NA
"Madhya_Pradesh",1967,4,2,3,"GWALIOR",58.87,62.74,"General",524192,148467,7,1,"Male","BJS",193614,"R. AVTAR","Hindu",48.11,"VAIDEHICHARAN","INC","M",NA
"Madhya_Pradesh",1967,4,2,4,"GUNA",55.71,78.79,"General",526703,186189,3,1,"Female","SWA",231186,"V.R. SCINDHIA","Hindu",63.46,"D.K. JADHAV","INC","M",NA
"Madhya_Pradesh",1967,4,2,5,"TIKAMGARH",51.04,40.29,"SC",541011,66978,7,1,"Male","INC",111230,"N. RAM","Hindu",24.26,"R. DAS","IND","M",NA
"Madhya_Pradesh",1967,4,2,6,"SATNA",51.41,48.93,"General",525827,36579,5,1,"Male","INC",132260,"D.V. SINGH","Hindu",13.53,"V.B.S. DEO","BJS","M",NA
"Madhya_Pradesh",1967,4,2,7,"REWA",57.12,43.94,"General",559625,57839,7,1,"Male","INC",140468,"S.N. SHUKLA","Hindu",18.09,"M. SINGH","SSP","M",NA
"Madhya_Pradesh",1967,4,2,8,"SHAHDOL",37.72,65.81,"ST",471957,97804,6,1,"Female","INC",117146,"G. KUMARI","Hindu",54.94,"S. SINGH","BJS","M",NA
"Madhya_Pradesh",1967,4,2,9,"SIDHI",45.89,55.41,"General",519407,82383,4,1,"Male","INC",132069,"B.P. SINGH","Hindu",34.56,"R.S. TIWARI","PSP","M",NA
"Madhya_Pradesh",1967,4,2,10,"SURGUJA",34.61,41.69,"ST",439322,10427,5,1,"Male","INC",63385,"B. SINGH","Hindu",6.86,"S. RAM","BJS","M",NA
"Madhya_Pradesh",1967,4,2,11,"RAIGARH",46.89,44.4,"ST",504247,29146,5,1,"Female","INC",104980,"R. GANDHA","Hindu",12.33,"NARHARIPRASAD","BJS","M",NA
"Madhya_Pradesh",1967,4,2,12,"JANJGIR",43.88,62.23,"SC",500141,81240,3,1,"Female","INC",136589,"MINIMATA","Hindu",37.01,"S.LAL","BJS","M",NA
"Madhya_Pradesh",1967,4,2,13,"BILASPUR",46.21,45.49,"General",468243,1541,4,1,"Male","INC",98430,"AMARSINGH","Sikh",0.71,"MADANLAL","BJS","M",NA
"Madhya_Pradesh",1967,4,2,14,"MAHASAMUND",37.69,53.76,"General",512663,66086,4,1,"Male","INC",103885,"V. SHUKLA","Hindu",34.2,"D. SINGH","BJS","M",NA
"Madhya_Pradesh",1967,4,2,15,"RAIPUR",51.49,37.45,"General",538719,24415,5,1,"Male","INC",103863,"L. GUPTA","Hindu",8.8,"J. B. KRIPLANI","JAC","M",NA
"Madhya_Pradesh",1967,4,2,16,"KANKER",49.01,38.99,"ST",473390,3523,4,1,"Male","BJS",90460,"T.L.P. SHAH","Hindu",1.52,"S. DEVI","INC","F",NA
"Madhya_Pradesh",1967,4,2,17,"BASTAR",45.22,27.85,"ST",427235,17267,8,1,"Male","IND",53798,"J. SUNDARLAL","Hindu",8.94,"R. JHADOO","BJS","M",NA
"Madhya_Pradesh",1967,4,2,18,"DURG",49.47,41.22,"General",532152,34318,5,1,"Male","INC",108498,"V.Y. TAMASKAR","Hindu",13.04,"M. BAKALIWAL","IND","M",NA
"Madhya_Pradesh",1967,4,2,19,"RAJNANDGAON",48.77,53.02,"General",512194,86440,4,1,"Female","INC",132444,"P. DEVI","Hindu",34.6,"P. ROY","CPI","M",NA
"Madhya_Pradesh",1967,4,2,20,"BALAGHAT",52.96,50.57,"General",468694,77217,6,1,"Male","INC",125540,"C.R. GAUTAM","Hindu",31.11,"R. BHANWARE","RPI","M",NA
"Madhya_Pradesh",1967,4,2,21,"MANDLA",32.9,42.75,"ST",479138,33821,5,1,"Male","INC",67390,"M. UIKEY","Hindu",21.45,"DHOKALSING","PSP","M",NA
"Madhya_Pradesh",1967,4,2,22,"JABALPUR",55.69,51.33,"General",487689,64730,6,1,"Male","INC",139427,"G. DAS","Hindu",23.83,"S. CHANDRA","BJS","M",NA
"Madhya_Pradesh",1967,4,2,23,"DAMOH",54.65,48.25,"General",482099,59621,4,1,"Male","INC",127111,"M.J.B. PATEL","Hindu",22.63,"W. SHASTRI","BJS","M",NA
"Madhya_Pradesh",1967,4,2,24,"SAGAR",50.28,45.23,"SC",496617,297,4,1,"Male","BJS",112943,"RAMSINGH","Hindu",0.12,"S. RAI","INC","F",NA
"Madhya_Pradesh",1967,4,2,25,"CHHINDWARA",39.13,44.72,"General",492457,47983,7,1,"Male","INC",86171,"G.R. MISHRA","Hindu",24.9,"H.S. AGARWAL","BJS","M",NA
"Madhya_Pradesh",1967,4,2,26,"BETUL",44.35,45.78,"General",505649,13899,3,1,"Male","INC",102661,"S.N. KUMAR","Hindu",6.2,"R.S.D. PRASAD","BJS","M",NA
"Madhya_Pradesh",1967,4,2,27,"HOSHANGABAD",52.5,54.64,"General",457587,22310,2,1,"Male","INC",131271,"C.N.S. DAULATSINGH","Hindu",9.29,"K.H. VISHNU","PSP","M",NA
"Madhya_Pradesh",1967,4,2,28,"BHOPAL",53.76,48.81,"General",528531,43931,5,1,"Male","BJS",138698,"J.R. JOSHI","Hindu",15.46,"M. SULTAN","INC","F",NA
"Madhya_Pradesh",1967,4,2,29,"VIDISHA",54.35,57.2,"General",508603,64937,4,1,"Male","BJS",158105,"S. SHARMA","Hindu",23.49,"R. PANDEY","INC","M",NA
"Madhya_Pradesh",1967,4,2,30,"SHAHJAPUR",54.09,49.1,"General",503266,39904,6,1,"Male","BJS",133652,"P. BABOORAO","Hindu",14.66,"L. JOSHI","INC","M",NA
"Madhya_Pradesh",1967,4,2,31,"UJJAIN",63.34,55.76,"SC",498856,55331,3,1,"Male","BJS",176171,"HUKUMCHAND","Hindu",17.51,"D. SURYAVANSHI","INC","M",NA
"Madhya_Pradesh",1967,4,2,32,"INDORE",61.76,43.6,"General",499407,34118,4,1,"Male","INC",134468,"P.C. SETHI","Hindu",11.06,"H. DAJI","IND","M",NA
"Madhya_Pradesh",1967,4,2,33,"DHAR",53.72,54.16,"ST",458570,20510,2,1,"Male","BJS",133435,"BHARATSINGH","Hindu",8.33,"JAMUNADEVI","INC","F",NA
"Madhya_Pradesh",1967,4,2,34,"KHANDWA",58.44,43.13,"General",496852,1698,3,1,"Male","INC",125236,"G. DIKSHIT","Hindu",0.58,"M. BHATT","BJS","M",NA
"Madhya_Pradesh",1967,4,2,35,"KHARGONE",49.68,47.69,"General",477890,9164,4,1,"Male","INC",113236,"S.C.K. BAJPAI","Hindu",3.86,"R.V. BADE","BJS","M",NA
"Madhya_Pradesh",1967,4,2,36,"JHABUA",46.72,40.5,"ST",461943,28385,4,1,"Male","INC",87419,"SURSINGH","Hindu",13.15,"SADI","SSP","F",NA
"Madhya_Pradesh",1967,4,2,37,"MANDSAUR",58.86,52.4,"General",482032,28791,3,1,"Male","BJS",148654,"K.S. SINGH","Hindu",10.15,"MANAKLAL","INC","M",NA
"Madras",1967,4,2,1,"MADRAS NORTH",73.5,56.32,"General",550302,61334,3,1,"Male","DMK",227783,"K. MANOHARAN","Hindu",15.16,"S. C. C. A. PILLAI","INC","M",NA
"Madras",1967,4,2,2,"MADRAS SOUTH",72.66,59.38,"General",575015,81978,4,1,"Male","DMK",248099,"C. N. ANNADURAI","Hindu",19.62,"K. GURUMURTI","INC","M",NA
"Madras",1967,4,2,3,"SRIPERUMBUDUR",75.28,60.61,"SC",595157,101765,3,1,"Male","DMK",271528,"P. SIVASANKARAN","Hindu",22.71,"K. SAMBANDAN","INC","M",NA
"Madras",1967,4,2,4,"CHINGLEPUT",77.48,61.32,"General",538456,105731,3,1,"Male","DMK",255845,"C. C. BABU","Hindu",25.34,"D. V. ALAGESAN","INC","M",NA
"Madras",1967,4,2,5,"TIRUTTANI",75.19,55.61,"General",538610,75549,7,1,"Male","DMK",225229,"S. K. SAMBANDHAN","Hindu",18.65,"A. KRISHNASWAMY","INC","M",NA
"Madras",1967,4,2,6,"VELLORE",72.44,55.83,"SC",504140,69732,3,1,"Male","DMK",203887,"KUCHELAR","Hindu",19.09,"A. JAYARAMAN","INC","M",NA
"Madras",1967,4,2,7,"TIRUPATTUR",72.65,54.21,"General",478183,29231,2,1,"Male","DMK",188309,"R. M. GOUNDER","Hindu",8.41,"T. A. WAHID","INC","M",NA
"Madras",1967,4,2,8,"WANDIWASH",73.84,55.26,"General",523306,80659,4,1,"Male","DMK",213537,"G. VISWANATHAN","Hindu",20.87,"M. K. GOUNDER","INC","M",NA
"Madras",1967,4,2,9,"TINDIVANAM",74.17,49.54,"General",547024,32070,4,1,"Male","DMK",201009,"T. D. R. NAIDU","Hindu",7.9,"LAKSHMINARAYANAN","INC","M",NA
"Madras",1967,4,2,10,"CUDDALORE",73.97,55.95,"General",545062,47973,2,1,"Male","DMK",225571,"V. K. GOUNDER","Hindu",11.9,"S. RADHAKRISHNAN","INC","M",NA
"Madras",1967,4,2,11,"CHIDAMBARAM",74.9,52.22,"SC",524610,17429,2,1,"Male","DMK",205193,"V. MAYAVAN","Hindu",4.44,"L. ELAYAPERUMAL","INC","M",NA
"Madras",1967,4,2,12,"KALLAKURICHI",73.29,52.81,"General",498804,26523,3,1,"Male","DMK",193043,"M. DEIVEEKAN","",7.26,"K. PARTHASARATHY","INC","M",NA
"Madras",1967,4,2,13,"KRISHNAGIRI",64.6,50.78,"General",503298,18294,3,1,"Male","DMK",165079,"M. KAMALANATHAN","Hindu",5.63,"T. S. PATTABIRAMAN","INC","M",NA
"Madras",1967,4,2,14,"SALEM",73.87,57.07,"General",520373,63509,3,1,"Male","DMK",219380,"K. RAJARAM","Hindu",16.52,"R. RAMAKRISHNAN","INC","M",NA
"Madras",1967,4,2,15,"METTUR",63.55,53.14,"General",544859,56845,6,1,"Male","DMK",184004,"S. KANDAPPAN","Hindu",16.42,"G. VENKATRAMAN","INC","M",NA
"Madras",1967,4,2,16,"TIRUCHENGODE",73.23,55.29,"General",573903,48251,3,1,"Male","DMK",232365,"K. ANBAZHAGAN","",11.48,"T. M. KALIANNAN","INC","M",NA
"Madras",1967,4,2,17,"NILGIRIS",69.51,48.06,"General",502089,19702,3,1,"Male","SWA",167712,"M. K. N. GOWDER","Hindu",5.65,"A. DEVI","INC","F",NA
"Madras",1967,4,2,18,"COIMBATORE",74.1,57.93,"General",561096,65921,2,1,"Male","CPM",240856,"K. RAMANI","Hindu",15.85,"N. MAHALINGAM","INC","M",NA
"Madras",1967,4,2,19,"POLLACHI",73.66,58.56,"General",549500,81754,3,1,"Male","DMK",237035,"NARAYANAN","Hindu",20.2,"S. K. PARAMASIVAM","INC","M",NA
"Madras",1967,4,2,20,"DHARAPURAM",73.86,62.39,"SC",563703,110866,3,1,"Male","DMK",259768,"C. T. DHANDAPANI","Hindu",26.63,"S.R. ARUMUGHAM","INC","M",NA
"Madras",1967,4,2,21,"GOBICHETTIPALAYAM",72.74,54.51,"General",513981,48945,4,1,"Male","DMK",203798,"P. A. SAMINATHAN","Hindu",13.09,"C. SUBRAMANIAM","INC","M",NA
"Madras",1967,4,2,22,"PERIYAKULAM",74.88,45.34,"General",540711,27621,3,1,"Male","SWA",183593,"H. AJMALKHAN","Muslim",6.82,"M. IBRAHIM","INC","M",NA
"Madras",1967,4,2,23,"DINDIGUL",74.98,62.4,"General",555868,103346,2,1,"Male","DMK",260065,"N. ANBUCHEZHIAN","",24.8,"T. S. S. RAMACHNDRAN","INC","F",NA
"Madras",1967,4,2,24,"MADURAI",75.87,60.18,"General",572490,105468,3,1,"Male","CPM",261390,"P. RAMAMURTI","Hindu",24.28,"S. C. THEVAR","INC","M",NA
"Madras",1967,4,2,25,"KARUR",71.22,53,"General",554715,23718,2,1,"Female","SWA",209380,"M. GOUNDER","Hindu",6,"R. CHETTIAR","INC","F",NA
"Madras",1967,4,2,26,"TIRUCHIRAPALLI",75.08,50.32,"General",537064,2545,2,1,"Male","CPM",202879,"K. A. NAMBIAR","Hindu",0.63,"V. A. MUTHIAH","INC","M",NA
"Madras",1967,4,2,27,"PERAMBALUR",79.22,53.97,"SC",537811,33828,2,1,"Male","DMK",229941,"A. DURAIRASU","Hindu",7.94,"P. K. RAMASWAMY","INC","M",NA
"Madras",1967,4,2,28,"PUDUKKOTTAI",76.9,48.25,"General",537531,9382,3,1,"Male","CPM",199469,"R. UMANATH","Hindu",2.27,"A. N. CHETTIAR","INC","M",NA
"Madras",1967,4,2,29,"KUMBAKONAM",79.79,50.19,"General",534001,20039,4,1,"Male","DMK",213866,"S. ERA","Hindu",4.7,"C. R. P. RAMAN","INC","M",NA
"Madras",1967,4,2,30,"MAYURAM",78.68,57.09,"SC",466790,52044,2,1,"Male","DMK",209660,"K. SUBRAVELU","Hindu",14.17,"M. CHANDRASEKHAR","INC","F",NA
"Madras",1967,4,2,31,"NAGAPATTINAM",82.37,41.78,"General",477019,11219,3,1,"Male","INC",164167,"V. SAMBASIVAM","Hindu",2.86,"V. P. CHINTAN","CPM","M",NA
"Madras",1967,4,2,32,"THANJAVUR",82.13,52.64,"General",521430,22574,2,1,"Male","DMK",225414,"D.S. GOPALAR","Hindu",5.27,"R. VENKATARAMAN","INC","M",NA
"Madras",1967,4,2,33,"SIVAGANGA",76.34,53.17,"General",554582,58217,4,1,"Male","DMK",225106,"KIRUTTINAN","Hindu",13.75,"SUBRAMANIAN","INC","M",NA
"Madras",1967,4,2,34,"RAMANATHAPURAM",72.49,47.23,"General",526959,32025,5,1,"Male","IND",180392,"M. SHERIFF","Muslim",8.38,"S. BALAKRISHNAN","INC","M",NA
"Madras",1967,4,2,35,"SIVAKASI",78.58,47.08,"General",525365,31672,3,1,"Male","SWA",194364,"P. RAMAMOORTHY","Hindu",7.67,"P. A.NADAR","INC","M",NA
"Madras",1967,4,2,36,"TIRUNELVELI",71.39,48.12,"General",543945,41991,3,1,"Male","SWA",186864,"S. XAVIER","Christian",10.81,"A. P. C. VEERABAHU","INC","M",NA
"Madras",1967,4,2,37,"TENKASI",74.94,41.52,"SC",535903,5746,5,1,"Male","INC",166737,"R. S. ARUMUGAM","Hindu",1.43,"VELU","SWA","M",NA
"Madras",1967,4,2,38,"TIRUCHENDUR",71.12,46.9,"General",548835,394,5,1,"Male","SWA",183053,"SANTOSHAM","Hindu",0.1,"K. T. KOSALRAM","INC","M",NA
"Madras",1967,4,2,39,"NAGERCOIL",71.21,53.38,"General",474210,52014,4,1,"Male","INC",180265,"A. NESAMONY","Hindu",15.4,"M. MATHIAS","SWA","M",NA
"Maharashtra",1967,4,2,1,"RAJAPUR",56.05,57.05,"General",396063,59084,3,1,"Male","PSP",126653,"N. B. PAI","Hindu",26.62,"S. S. AJAGAONKAR","INC","M",NA
"Maharashtra",1967,4,2,2,"RATNAGIRI",56.79,43.76,"General",451201,50439,5,1,"Female","INC",112138,"S. MUKHERJEE","Hindu",19.69,"R. V. KALASKAR","BJS","M",NA
"Maharashtra",1967,4,2,3,"KOLABA",64.96,52.65,"General",480867,34808,3,1,"Male","PWP",164464,"D. K. KUNTE","Hindu",11.14,"V. S. RANDIVE","INC","M",NA
"Maharashtra",1967,4,2,4,"BOMBAY SOUTH",65.57,48.5,"General",464850,29434,8,1,"Male","SSP",147841,"G. FERNANDES","Christian",9.66,"S. K. PATIL","INC","M",NA
"Maharashtra",1967,4,2,5,"BOMBAY CENTRAL SOUTH",69.21,42.68,"General",483146,7004,4,1,"Male","CPI",142718,"S. A.DANGE","Hindu",2.09,"H. J. MAHINDRA","INC","M",NA
"Maharashtra",1967,4,2,6,"BOMBAY CENTRAL",66.77,45.48,"General",520524,6952,3,1,"Male","INC",158060,"R. D. BHANDARE","Hindu",2,"P. K. ATRE","RPI","M",NA
"Maharashtra",1967,4,2,7,"BOMBAY NORTH WEST",63.2,31.65,"General",620183,1364,9,1,"Male","INC",124071,"S. H. SHAH","Hindu",0.35,"H. R. GOKHALE","IND","M",NA
"Maharashtra",1967,4,2,8,"BOMBAY NORTH EAST",66.1,40.34,"General",644638,13169,8,1,"Male","INC",171902,"S. G. BARVE","Hindu",3.09,"V. K. K. MENON","IND","M",NA
"Maharashtra",1967,4,2,9,"BHIWANDI",61.9,43.45,"General",509052,50874,4,1,"Male","INC",136904,"S. D. BASWANT","Hindu",16.15,"V. K. PATIL","PWP","M",NA
"Maharashtra",1967,4,2,10,"DAHANU",52.7,47.46,"ST",439251,35940,4,1,"Male","INC",109864,"Y. M. MUKNE","Hindu",15.53,"C. A. NANDKAR","SSP","F",NA
"Maharashtra",1967,4,2,11,"NASIK",62.94,56.6,"General",436875,36307,2,1,"Male","INC",155632,"B. R. KAVADE","Hindu",13.2,"B. K. GAIKWAD","RPI","M",NA
"Maharashtra",1967,4,2,12,"MALEGAON",59.78,51.7,"ST",453548,9202,2,1,"Male","INC",140167,"Z. M. KAHANDOLE","Hindu",3.39,"D. R. MORE","RPI","M",NA
"Maharashtra",1967,4,2,13,"NANDURBAR",54.61,57.57,"ST",477176,39467,2,1,"Male","INC",150027,"T. H. GAVIT","Hindu",15.15,"M. B. MORE","BJS","M",NA
"Maharashtra",1967,4,2,14,"DHULIA",57.16,56.73,"General",506847,81383,3,1,"Male","INC",164349,"C. A. PATIL","T",28.09,"Z. B. PATIL","PWP","M",NA
"Maharashtra",1967,4,2,15,"JALGAON",57.75,42.89,"General",507204,66061,4,1,"Male","INC",125638,"S. S. SAMADALI","Muslim",22.55,"G. R. GARUD","PSP","M",NA
"Maharashtra",1967,4,2,16,"BULDANA",68.44,52.09,"General",482954,94904,5,1,"Male","INC",172178,"S. R. RANE","Hindu",28.71,"K. N. SANCHETI","BJS","M",NA
"Maharashtra",1967,4,2,17,"KHAMGAON",66.74,56.89,"SC",496280,76295,3,1,"Male","INC",188450,"A. S. KASTURE","Hindu",23.03,"D. B. DABHADE","RPI","M",NA
"Maharashtra",1967,4,2,18,"AKOLA",66.81,54.83,"General",513828,46295,4,1,"Male","INC",188248,"K. M. A. H. SARDARKHAN","Muslim",13.48,"S. S. KHANDARE","RPI","M",NA
"Maharashtra",1967,4,2,19,"AMRAVATI",65.52,47.65,"General",521799,21074,6,1,"Male","INC",162887,"K. G. DESHMUKH","Hindu",6.16,"R. S. GUWAI","RPI","M",NA
"Maharashtra",1967,4,2,20,"RAMTEK",66.02,54.54,"General",508935,105349,4,1,"Male","INC",183258,"A. G. SONAR","Hindu",31.35,"R. N. PATIL","RPI","M",NA
"Maharashtra",1967,4,2,21,"NAGPUR",62.6,36.56,"General",566904,31969,7,1,"Male","INC",129736,"N. R. DEOGHARE","Hindu",9.01,"A. BARDHAN","CPI","M",NA
"Maharashtra",1967,4,2,22,"BHANDARA",64.56,44.41,"General",530880,55872,5,1,"Male","INC",152206,"A. R. MEHATA","Hindu",16.3,"N. H. KUMBHARE","RPI","M",NA
"Maharashtra",1967,4,2,23,"CHIMUR",61.6,39.52,"General",506614,45223,5,1,"Male","INC",123336,"R. M. HAJARNAWIS","",14.49,"H. G. GAJBHIYE","RPI","M",NA
"Maharashtra",1967,4,2,24,"CHANDA",58.4,50.28,"General",474396,16836,4,1,"Male","IND",139310,"K. M. KAUSHIK","Hindu",6.08,"TAI KANNAMWAR","INC","F",NA
"Maharashtra",1967,4,2,25,"WARDHA",67.29,40.39,"General",532594,29104,6,1,"Male","INC",144756,"K. J. BAJAJ","Hindu",8.12,"V. D. RAJE ATRAM","IND","M",NA
